ancestor,descendant,depth
1202,7340,4
1202,7342,3
1202,7406,4
1202,7432,3
1202,7451,3
1202,7468,4
1202,7498,4
1202,7540,4
1202,7563,3
1202,7594,3
1202,7614,3
1202,7641,4
1202,7668,2
1202,7712,1
1202,7846,2
1202,7852,3
1202,7931,2
1202,7946,2
1202,7953,2
1202,7976,2
1202,7978,3
1202,8083,2
1202,8304,2
1202,8324,3
1202,8402,3
1202,8613,3
1202,8632,4
1202,8689,2
1202,8692,2
1202,8771,2
1202,8772,4
1202,8819,4
1202,8994,3
1202,9007,3
1202,9126,3
1202,9134,2
1202,9207,2
1202,9270,3
1202,9351,3
1202,9358,2
1202,9384,2
1202,9384,3
1202,9442,3
1202,9518,3
1202,9529,3
1202,9539,3
1202,9568,4
1202,9679,4
1202,9681,3
1202,9687,4
1202,9695,3
1202,9708,3
1202,9742,2
1202,9762,2
1202,9814,4
1202,9819,4
1202,9828,3
1202,9921,3
1202,9947,2
1202,10030,3
1202,10053,4
1202,10062,2
1202,10075,4
1202,10132,4
1202,10311,3
1202,10440,2
1202,10572,1
1202,10590,3
1202,10776,2
1202,10847,4
1202,10861,2
1202,10930,4
1202,10939,1
1202,11038,4
1202,11041,2
1202,11050,3
1202,11080,2
1202,11120,3
1202,11293,2
1202,11352,2
1202,11352,3
1202,11384,3
1202,11393,4
1202,11422,4
1202,11435,3
1202,11495,3
1202,11520,4
1202,11581,3
1202,11632,3
1202,11762,2
1202,11762,3
1202,11845,3
1202,11846,3
1202,11868,4
1202,12100,2
1202,12136,2
1202,12188,2
1202,12208,2
1202,12220,2
1202,12383,3
1202,12444,3
1202,12581,1
1202,12584,1
1202,12584,3
1202,12611,4
1202,12677,2
1202,12723,2
1202,12727,3
1202,12810,1
1202,12830,3
1202,12843,2
1202,12881,2
1202,13014,2
1202,13028,3
1202,13050,3
1202,13053,2
1202,13081,2
1202,13087,2
1202,13094,2
1202,13102,1
1202,13110,3
1202,13122,3
1202,13152,2
1202,13216,3
1202,13218,2
1202,13225,3
1203,1203,0
1204,1204,0
1205,1205,0
1206,1206,0
1206,3068,1
1206,4976,1
1206,7768,1
1207,1207,0
1208,1208,0
1209,1209,0
1210,1210,0
1211,1211,0
1212,1212,0
1213,1213,0
1214,1214,0
1215,1215,0
1216,316,1
1216,1125,1
1216,1216,0
1216,1327,1
1216,1917,1
1216,3179,1
1216,3305,1
1216,3565,1
1216,3743,1
1216,4255,1
1216,4268,1
1216,6614,1
1216,7190,1
1216,8365,1
1216,8625,1
1216,8959,1
1216,9443,1
1216,9560,1
1216,10208,1
1216,10623,1
1216,11607,1
1216,11925,1
1216,13243,1
1217,1217,0
1218,1218,0
1219,1219,0
1220,1220,0
1221,1221,0
1222,1222,0
1223,17,3
1223,35,3
1223,50,1
1223,56,2
1223,79,2
1223,124,3
1223,146,2
1223,203,2
1223,399,2
1223,427,3
1223,478,2
1223,511,3
1223,540,4
1223,579,1
1223,750,3
1223,761,3
1223,762,2
1223,985,2
1223,1223,0
1223,1453,3
1223,1461,2
1223,1630,2
1223,1639,2
1223,1710,2
1223,1755,3
1223,1957,2
1223,1960,2
1223,2014,2
1223,2088,3
1223,2174,2
1223,2308,2
1223,2311,3
1223,2318,2
1223,2351,3
1223,2441,2
1223,2490,3
1223,2634,2
1223,2823,2
1223,2873,2
1223,3048,2
1223,3067,4
1223,3257,3
1223,3345,2
1223,3437,2
1223,3955,3
1223,4010,2
1223,4111,2
1223,4131,3
1223,4166,2
1223,4282,2
1223,4370,3
1223,4464,2
1223,4470,3
1223,4505,2
1223,4699,3
1223,4827,2
1223,4851,3
1223,4881,2
1223,4926,3
1223,4959,3
1223,5093,3
1223,5093,4
1223,5163,3
1223,5177,2
1223,5220,2
1223,5312,2
1223,5486,3
1223,5532,2
1223,5568,4
1223,5655,3
1223,5842,2
1223,5859,2
1223,6091,3
1223,6091,4
1223,6133,3
1223,6187,2
1223,6195,3
1223,6263,3
1223,6305,2
1223,6313,3
1223,6353,2
1223,6416,2
1223,6426,2
1223,6437,1
1223,6481,3
1223,6484,3
1223,6509,2
1223,6595,3
1223,6635,3
1223,6722,2
1223,6731,2
1223,6775,3
1223,6797,2
1223,6829,3
1223,6844,3
1223,6884,2
1223,6984,3
1223,6990,2
1223,7169,2
1223,7171,2
1223,7194,2
1223,7237,2
1223,7267,2
1223,7309,2
1223,7377,2
1223,7493,3
1223,7496,2
1223,7518,2
1223,7623,3
1223,7623,4
1223,7698,2
1223,7858,2
1223,7896,2
1223,7897,3
1223,7900,3
1223,7989,3
1223,8266,4
1223,8381,4
1223,8469,3
1223,8558,2
1223,8585,3
1223,8720,2
1223,8789,2
1223,8824,3
1223,8824,4
1223,8886,2
1223,8980,2
1223,9072,4
1223,9097,2
1223,9145,2
1223,9206,2
1223,9235,3
1223,9238,2
1223,9269,3
1223,9294,3
1223,9912,3
1223,10055,3
1223,10120,2
1223,10163,3
1223,10198,2
1223,10248,3
1223,10256,2
1223,10607,3
1223,10620,3
1223,10640,2
1223,10689,3
1223,10689,4
1223,10736,2
1223,10907,2
1223,10930,4
1223,10955,2
1223,10955,3
1223,11101,2
1223,11123,2
1223,11175,2
1223,11197,2
1223,11322,1
1223,11372,2
1223,11473,2
1223,11489,2
1223,11504,2
1223,11601,2
1223,11728,4
1223,11956,2
1223,12000,3
1223,12159,4
1223,12267,2
1223,12304,4
1223,12367,2
1223,12395,3
1223,12420,3
1223,12468,3
1223,12620,2
1223,12633,2
1223,12669,2
1223,12825,2
1223,12826,2
1223,13004,2
1223,13081,3
1223,13081,4
1223,13116,2
1224,1224,0
1224,6386,1
1224,6692,1
1224,7242,1
1224,7337,1
1224,8590,1
1224,9853,1
1224,11419,1
1225,1225,0
1226,1226,0
1227,1227,0
1228,1228,0
1229,1229,0
1230,1230,0
1231,1231,0
1232,1232,0
1233,1233,0
1234,1234,0
1235,1235,0
1236,1236,0
1237,1237,0
1237,7299,1
1237,8057,1
1238,1238,0
1239,1239,0
1240,1240,0
1241,1241,0
1242,1242,0
1243,1243,0
1244,1244,0
1245,1245,0
1246,1246,0
1247,1247,0
1247,1551,1
1247,6888,1
1248,1248,0
1249,1249,0
1250,1250,0
1251,1251,0
1252,1252,0
1253,1253,0
1254,1254,0
1255,1255,0
1256,1256,0
1257,1257,0
1258,1258,0
1259,1259,0
1260,17,1
1260,868,1
1260,981,1
1260,1155,1
1260,1260,0
1260,1693,1
1260,1750,1
1260,1752,1
1260,1928,1
1260,2054,1
1260,2243,1
1260,3454,1
1260,3676,1
1260,4304,1
1260,4433,1
1260,4759,1
1260,4832,1
1260,5814,1
1260,6121,1
1260,6259,1
1260,6732,1
1260,6775,1
1260,6795,1
1260,6825,1
1260,7545,1
1260,7857,1
1260,7976,1
1260,8244,1
1260,8281,1
1260,8719,1
1260,8954,1
1260,9695,1
1260,10355,1
1260,10864,1
1260,10865,1
1260,11235,1
1260,11762,1
1260,11946,1
1260,12055,1
1260,12395,1
1260,12575,1
1260,12841,1
1260,12951,1
1261,1261,0
1262,1262,0
1263,1263,0
1263,3598,1
1263,3657,1
1263,4992,1
1263,5247,1
1263,6075,1
1263,6464,1
1263,7855,1
1263,8368,1
1263,8677,1
1263,8798,1
1263,12818,1
1264,1264,0
1264,2932,1
1264,4473,1
1264,5656,1
1264,5802,1
1264,6025,1
1264,6319,1
1264,8878,1
1264,8928,1
1264,10966,1
1264,11071,1
1264,11598,1
1264,12313,1
1265,1265,0
1266,1266,0
1267,1267,0
1268,1268,0
1269,1269,0
1269,3825,1
1269,4192,1
1269,7054,1
1269,7646,1
1269,8152,1
1269,8211,1
1269,9154,1
1269,9393,1
1269,10206,1
1269,11744,1
1270,1270,0
1271,1271,0
1272,1272,0
1273,1273,0
1274,1274,0
1275,130,1
1275,579,1
1275,1275,0
1275,2406,1
1275,2800,1
1275,3112,1
1275,8240,1
1275,9283,1
1275,13184,1
1276,1276,0
1277,1277,0
1278,93,1
1278,289,1
1278,1278,0
1278,2731,1
1278,3381,1
1278,7229,1
1278,8239,1
1278,8693,1
1278,9420,1
1278,10657,1
1278,12326,1
1279,1279,0
1280,1280,0
1281,1281,0
1282,1282,0
1283,1283,0
1284,53,2
1284,141,2
1284,266,1
1284,563,1
1284,1284,0
1284,2228,2
1284,2237,2
1284,2908,2
1284,3828,2
1284,4677,2
1284,4996,1
1284,5801,2
1284,7415,2
1284,8185,2
1284,8193,1
1284,9039,2
1284,9396,2
1284,12307,1
1284,12970,2
1284,12992,2
1285,1285,0
1286,1286,0
1287,1287,0
1288,1288,0
1289,1289,0
1290,1290,0
1291,1291,0
1292,1292,0
1293,1293,0
1294,1294,0
1295,1295,0
1296,1296,0
1297,1297,0
1298,1298,0
1299,1299,0
1300,1300,0
1301,1301,0
1302,1302,0
1303,1303,0
1304,1304,0
1305,1305,0
1306,1306,0
1307,1307,0
1308,1308,0
1309,1309,0
1310,1310,0
1311,1311,0
1312,14,3
1312,17,3
1312,29,2
1312,30,3
1312,35,2
1312,35,3
1312,61,1
1312,61,2
1312,61,3
1312,81,3
1312,100,1
1312,121,3
1312,191,2
1312,226,2
1312,298,2
1312,298,3
1312,340,3
1312,391,2
1312,391,3
1312,459,3
1312,460,2
1312,511,1
1312,574,3
1312,579,1
1312,595,3
1312,603,2
1312,603,3
1312,618,2
1312,698,2
1312,708,3
1312,718,3
1312,722,3
1312,725,4
1312,735,2
1312,740,4
1312,868,3
1312,873,3
1312,958,3
1312,981,3
1312,1033,3
1312,1070,3
1312,1078,1
1312,1103,2
1312,1104,3
1312,1133,3
1312,1146,3
1312,1155,3
1312,1171,2
1312,1185,1
1312,1224,2
1312,1233,3
1312,1254,2
1312,1260,2
1312,1264,2
1312,1279,3
1312,1312,0
1312,1368,2
1312,1376,3
1312,1425,1
1312,1427,3
1312,1484,3
1312,1597,3
1312,1607,3
1312,1620,2
1312,1635,2
1312,1691,3
1312,1693,3
1312,1703,3
1312,1743,3
1312,1750,3
1312,1752,3
1312,1765,2
1312,1870,4
1312,1893,2
1312,1896,2
1312,1925,2
1312,1928,3
1312,1938,3
1312,2002,3
1312,2011,2
1312,2046,3
1312,2047,3
1312,2054,3
1312,2095,3
1312,2243,3
1312,2280,2
1312,2339,3
1312,2381,2
1312,2387,3
1312,2387,4
1312,2396,3
1312,2534,2
1312,2590,2
1312,2651,3
1312,2796,3
1312,2827,1
1312,2859,3
1312,2878,3
1312,2887,3
1312,2905,3
1312,2932,3
1312,3020,3
1312,3044,3
1312,3066,2
1312,3183,3
1312,3209,3
1312,3211,1
1312,3230,3
1312,3242,2
1312,3245,3
1312,3310,3
1312,3318,3
1312,3361,2
1312,3368,3
1312,3401,3
1312,3454,2
1312,3454,3
1312,3465,3
1312,3517,3
1312,3530,2
1312,3557,2
1312,3676,2
1312,3676,3
1312,3716,2
1312,3811,3
1312,3823,2
1312,3951,3
1312,3965,3
1312,3980,3
1312,3985,3
1312,3994,3
1312,4035,3
1312,4039,2
1312,4039,3
1312,4226,3
1312,4304,2
1312,4304,3
1312,4313,3
1312,4354,4
1312,4360,3
1312,4373,3
1312,4388,3
1312,4398,3
1312,4405,3
1312,4406,3
1312,4421,3
1312,4433,3
1312,4441,3
1312,4473,3
1312,4527,3
1312,4531,2
1312,4543,3
1312,4562,3
1312,4584,1
1312,4598,2
1312,4697,3
1312,4724,3
1312,4752,3
1312,4759,3
1312,4765,3
1312,4828,2
1312,4832,3
1312,4923,3
1312,4954,2
1312,4967,3
1312,4979,3
1312,4982,2
1312,5074,4
1312,5134,3
1312,5140,2
1312,5188,3
1312,5242,2
1312,5341,2
1312,5347,3
1312,5375,2
1312,5406,2
1312,5416,3
1312,5488,2
1312,5516,3
1312,5531,3
1312,5577,3
1312,5655,3
1312,5682,2
1312,5771,3
1312,5802,3
1312,5814,3
1312,5852,1
1312,5894,3
1312,5920,3
1312,5949,2
1312,5957,2
1312,6017,3
1312,6025,3
1312,6091,3
1312,6098,2
1312,6098,3
1312,6121,3
1312,6154,3
1312,6210,3
1312,6259,3
1312,6304,3
1312,6308,3
1312,6328,2
1312,6364,2
1312,6418,3
1312,6436,3
1312,6450,2
1312,6470,3
1312,6481,2
1312,6511,2
1312,6513,2
1312,6572,3
1312,6591,2
1312,6692,3
1312,6732,3
1312,6732,4
1312,6745,3
1312,6751,1
1312,6771,3
1312,6771,4
1312,6775,3
1312,6795,3
1312,6825,3
1312,6839,3
1312,6844,3
1312,6870,3
1312,6888,2
1312,6957,3
1312,7019,2
1312,7062,3
1312,7074,3
1312,7109,2
1312,7189,3
1312,7242,3
1312,7316,3
1312,7366,2
1312,7399,2
1312,7487,2
1312,7545,3
1312,7548,2
1312,7548,3
1312,7625,2
1312,7694,3
1312,7736,3
1312,7748,2
1312,7750,3
1312,7751,3
1312,7772,3
1312,7784,1
1312,7813,3
1312,7822,2
1312,7857,3
1312,7857,4
1312,7976,2
1312,7976,3
1312,7976,4
1312,8030,3
1312,8057,4
1312,8061,3
1312,8110,1
1312,8138,3
1312,8149,3
1312,8161,2
1312,8201,4
1312,8205,2
1312,8209,4
1312,8222,3
1312,8235,3
1312,8244,3
1312,8281,3
1312,8305,1
1312,8353,1
1312,8432,3
1312,8509,2
1312,8590,3
1312,8592,2
1312,8601,3
1312,8616,2
1312,8619,2
1312,8622,3
1312,8633,2
1312,8666,2
1312,8688,2
1312,8703,2
1312,8719,3
1312,8730,2
1312,8785,3
1312,8813,2
1312,8838,2
1312,8878,3
1312,8899,2
1312,8928,3
1312,8954,2
1312,8954,3
1312,8954,4
1312,8960,3
1312,8996,3
1312,9117,3
1312,9143,3
1312,9360,3
1312,9370,3
1312,9391,2
1312,9404,3
1312,9416,3
1312,9483,2
1312,9522,1
1312,9536,3
1312,9574,2
1312,9577,3
1312,9611,2
1312,9646,3
1312,9695,3
1312,9713,3
1312,9737,3
1312,9793,3
1312,9851,3
1312,9853,3
1312,9865,3
1312,9958,3
1312,9991,2
1312,10013,2
1312,10014,3
1312,10068,2
1312,10070,2
1312,10090,3
1312,10138,3
1312,10142,2
1312,10214,3
1312,10230,2
1312,10257,4
1312,10355,3
1312,10415,3
1312,10473,2
1312,10524,2
1312,10555,3
1312,10587,3
1312,10645,2
1312,10720,3
1312,10725,3
1312,10755,2
1312,10791,2
1312,10794,3
1312,10839,1
1312,10864,3
1312,10864,4
1312,10865,3
1312,10940,3
1312,10961,2
1312,10986,3
1312,11031,2
1312,11068,3
1312,11071,3
1312,11093,4
1312,11225,2
1312,11235,2
1312,11235,3
1312,11235,4
1312,11392,3
1312,11398,3
1312,11415,3
1312,11474,3
1312,11540,3
1312,11598,3
1312,11616,2
1312,11624,3
1312,11644,2
1312,11698,3
1312,11748,3
1312,11762,3
1312,11789,2
1312,11848,1
1312,11887,2
1312,11909,1
1312,11946,3
1312,11966,3
1312,11989,3
1312,12055,3
1312,12099,4
1312,12207,2
1312,12239,2
1312,12285,2
1312,12289,2
1312,12291,2
1312,12395,3
1312,12488,3
1312,12545,3
1312,12575,3
1312,12600,2
1312,12709,4
1312,12768,1
1312,12781,3
1312,12793,3
1312,12820,1
1312,12837,3
1312,12841,3
1312,12907,3
1312,12908,2
1312,12951,3
1312,12954,3
1312,12988,2
1312,13020,3
1312,13127,3
1312,13154,3
1312,13158,3
1312,13182,4
1312,13214,3
1312,13218,2
1312,13256,2
1313,1313,0
1314,1314,0
1315,1315,0
1316,1316,0
1317,1317,0
1318,1318,0
1319,1319,0
1320,1320,0
1321,1321,0
1322,654,1
1322,1322,0
1322,4820,1
1322,5145,1
1322,13082,1
1323,1323,0
1324,1324,0
1325,1325,0
1325,1741,1
1325,4660,1
1325,9138,1
1325,12317,1
1326,1326,0
1326,2026,1
1326,2315,1
1326,4125,1
1326,4607,1
1326,5602,1
1326,7684,1
1326,9482,1
1326,11714,1
1326,11913,1
1326,12114,1
1326,12811,1
1327,1327,0
1328,1328,0
1329,1329,0
1330,1330,0
1331,1331,0
1332,1332,0
1333,1333,0
1334,1334,0
1335,1335,0
1336,1336,0
1337,1337,0
1338,1338,0
1339,381,1
1339,699,1
1339,1339,0
1339,1645,1
1339,1694,1
1339,2480,1
1339,5927,1
1339,9275,1
1339,9383,1
1339,9926,1
1339,9976,1
1339,12132,1
1339,12413,1
1340,1340,0
1341,1341,0
1342,1342,0
1343,1343,0
1344,1344,0
1345,1345,0
1346,1346,0
1347,1347,0
1348,1348,0
1349,1349,0
1350,1350,0
1351,1351,0
1352,1352,0
1353,1353,0
1353,2154,1
1353,3617,1
1353,4784,1
1353,5776,1
1353,6007,1
1353,9059,1
1353,10525,1
1353,10591,1
1353,11165,1
1353,12936,1
1353,13149,1
1353,13254,1
1354,1354,0
1354,1422,1
1354,4003,1
1354,7370,1
1354,7497,1
1354,12709,1
1355,1355,0
1356,1356,0
1357,1357,0
1358,1358,0
1359,1359,0
1360,1360,0
1361,1361,0
1362,1362,0
1363,1363,0
1364,1364,0
1365,437,1
1365,1365,0
1365,2066,1
1365,2090,1
1365,3024,1
1365,3144,1
1365,3845,1
1365,3927,1
1365,6464,1
1365,6578,1
1365,7176,1
1365,7667,1
1365,8368,1
1365,9054,1
1365,9785,1
1365,9906,1
1365,10458,1
1365,11185,1
1365,11428,1
1365,11432,1
1366,1366,0
1367,176,1
1367,177,1
1367,1367,0
1367,3148,1
1367,3389,1
1367,3728,1
1367,3892,1
1367,4816,1
1367,6325,1
1367,6423,1
1367,6524,1
1367,6967,1
1367,7761,1
1367,7875,1
1367,8635,1
1367,9336,1
1367,9504,1
1367,9551,1
1367,9625,1
1367,11782,1
1367,12116,1
1367,12161,1
1367,12226,1
1367,12274,1
1367,12512,1
1367,13109,1
1368,1368,0
1369,1369,0
1370,1370,0
1371,1371,0
1372,1372,0
1373,1373,0
1373,3317,1
1373,5928,1
1373,7342,1
1373,9449,1
1373,9930,1
1374,1374,0
1375,1375,0
1376,1376,0
1377,1377,0
1378,1378,0
1379,1287,1
1379,1379,0
1379,2376,1
1379,3611,1
1379,4769,1
1379,6414,1
1379,9938,1
1379,10489,1
1379,10866,1
1380,1380,0
1381,154,1
1381,362,1
1381,528,1
1381,1381,0
1381,5010,1
1381,5643,1
1381,6654,1
1381,9195,1
1381,10438,1
1381,10818,1
1382,1382,0
1383,1383,0
1384,1384,0
1385,1385,0
1386,1386,0
1387,1387,0
1388,1388,0
1389,1389,0
1390,1390,0
1390,11444,1
1390,12554,1
1390,12750,1
1391,1391,0
1392,1392,0
1393,1393,0
1394,1394,0
1395,1395,0
1396,1396,0
1397,1397,0
1398,1398,0
1399,437,2
1399,691,2
1399,1365,1
1399,1399,0
1399,1562,2
1399,1583,2
1399,2066,2
1399,2090,2
1399,2920,2
1399,3024,2
1399,3144,2
1399,3845,2
1399,3927,2
1399,6464,2
1399,6578,2
1399,7092,1
1399,7176,2
1399,7667,2
1399,8368,2
1399,9021,1
1399,9054,2
1399,9375,2
1399,9425,1
1399,9774,2
1399,9785,2
1399,9906,2
1399,10458,2
1399,11185,2
1399,11428,2
1399,11432,2
1399,11590,1
1399,11774,2
1399,12005,1
1400,1400,0
1401,1401,0
1402,1402,0
1402,4479,1
1402,8152,1
1402,8763,1
1402,9393,1
1402,9623,1
1402,11195,1
1403,1403,0
1404,1404,0
1405,1405,0
1406,1406,0
1407,1407,0
1408,1408,0
1409,1409,0
1410,1410,0
1411,732,1
1411,1411,0
1411,2779,1
1411,6888,1
1411,7299,1
1411,8209,1
1412,1412,0
1413,1413,0
1414,1414,0
1415,1415,0
1416,1416,0
1417,1417,0
1418,1418,0
1419,1419,0
1420,1420,0
1421,1421,0
1422,1422,0
1423,285,1
1423,656,1
1423,1423,0
1423,1646,1
1423,2364,1
1423,2981,1
1423,3495,1
1423,5276,1
1423,6065,1
1423,6193,1
1423,6280,1
1423,9382,1
1423,10349,1
1423,10502,1
1423,10708,1
1424,1424,0
1425,1425,0
1426,18,3
1426,38,3
1426,38,4
1426,74,2
1426,159,4
1426,218,4
1426,298,4
1426,353,2
1426,353,3
1426,446,2
1426,450,3
1426,523,3
1426,578,4
1426,584,2
1426,684,3
1426,821,2
1426,821,3
1426,852,1
1426,853,2
1426,917,2
1426,976,2
1426,979,3
1426,1027,2
1426,1049,2
1426,1049,3
1426,1075,3
1426,1150,3
1426,1150,4
1426,1156,2
1426,1177,2
1426,1177,3
1426,1242,2
1426,1245,2
1426,1245,3
1426,1285,3
1426,1285,4
1426,1301,2
1426,1397,3
1426,1397,4
1426,1426,0
1426,1567,2
1426,1631,2
1426,1641,2
1426,1653,2
1426,1682,3
1426,1682,4
1426,1748,3
1426,1848,3
1426,1848,4
1426,1869,3
1426,1893,3
1426,1910,3
1426,1910,4
1426,1983,4
1426,2059,3
1426,2078,2
1426,2098,3
1426,2222,3
1426,2232,2
1426,2265,1
1426,2306,2
1426,2324,2
1426,2324,3
1426,2475,3
1426,2484,3
1426,2484,4
1426,2498,4
1426,2530,3
1426,2530,4
1426,2557,3
1426,2557,4
1426,2567,3
1426,2567,4
1426,2674,3
1426,2722,3
1426,2722,4
1426,2782,4
1426,2822,2
1426,2831,2
1426,2867,2
1426,2871,2
1426,2885,4
1426,2926,2
1426,2944,2
1426,2983,3
1426,2983,4
1426,3010,2
1426,3063,1
1426,3072,3
1426,3099,3
1426,3099,4
1426,3152,1
1426,3307,3
1426,3333,3
1426,3373,3
1426,3408,3
1426,3433,3
1426,3443,3
1426,3502,2
1426,3511,2
1426,3594,4
1426,3608,2
1426,3630,2
1426,3630,3
1426,3686,3
1426,3837,1
1426,3881,2
1426,3883,3
1426,3911,2
1426,3989,4
1426,4005,2
1426,4022,2
1426,4022,3
1426,4022,4
1426,4051,2
1426,4062,2
1426,4193,3
1426,4319,2
1426,4401,2
1426,4429,2
1426,4429,3
1426,4481,2
1426,4550,4
1426,4557,3
1426,4559,3
1426,4626,3
1426,4669,3
1426,4670,4
1426,4768,4
1426,4800,3
1426,4883,3
1426,4929,4
1426,4986,2
1426,5005,2
1426,5019,2
1426,5158,3
1426,5158,4
1426,5219,3
1426,5231,2
1426,5231,3
1426,5234,2
1426,5294,2
1426,5303,3
1426,5399,3
1426,5399,4
1426,5404,1
1426,5404,2
1426,5503,3
1426,5506,3
1426,5560,3
1426,5590,2
1426,5653,2
1426,5801,1
1426,5824,3
1426,5862,2
1426,5880,3
1426,5925,2
1426,5946,2
1426,5960,3
1426,6019,3
1426,6032,3
1426,6032,4
1426,6034,2
1426,6042,3
1426,6042,4
1426,6044,3
1426,6070,2
1426,6093,2
1426,6097,2
1426,6097,3
1426,6165,3
1426,6165,4
1426,6192,3
1426,6192,4
1426,6254,4
1426,6303,2
1426,6303,3
1426,6318,3
1426,6346,3
1426,6443,2
1426,6443,3
1426,6461,4
1426,6536,2
1426,6536,3
1426,6573,2
1426,6579,2
1426,6649,4
1426,6659,2
1426,6675,3
1426,6675,4
1426,6713,3
1426,6717,2
1426,6850,3
1426,6871,3
1426,6914,3
1426,6916,3
1426,6916,4
1426,6974,3
1426,6974,4
1426,7061,2
1426,7085,3
1426,7095,2
1426,7100,3
1426,7204,3
1426,7256,2
1426,7256,3
1426,7278,4
1426,7330,3
1426,7330,4
1426,7461,2
1426,7462,3
1426,7476,2
1426,7476,3
1426,7493,3
1426,7495,3
1426,7530,2
1426,7530,3
1426,7538,3
1426,7538,4
1426,7617,3
1426,7629,4
1426,7677,3
1426,7683,2
1426,7683,3
1426,7685,3
1426,7733,2
1426,7766,3
1426,7766,4
1426,7776,3
1426,7851,2
1426,7851,3
1426,7876,2
1426,8121,3
1426,8121,4
1426,8193,1
1426,8218,3
1426,8278,1
1426,8278,2
1426,8310,2
1426,8310,3
1426,8319,3
1426,8339,4
1426,8393,2
1426,8411,2
1426,8450,3
1426,8462,3
1426,8462,4
1426,8555,2
1426,8595,3
1426,8668,4
1426,8755,2
1426,8808,2
1426,8869,2
1426,8904,4
1426,8929,3
1426,8961,3
1426,9046,3
1426,9085,3
1426,9112,1
1426,9175,2
1426,9211,1
1426,9241,3
1426,9250,3
1426,9389,3
1426,9407,3
1426,9456,3
1426,9507,3
1426,9507,4
1426,9555,3
1426,9589,3
1426,9622,4
1426,9652,2
1426,9680,3
1426,9768,1
1426,9776,3
1426,9813,2
1426,9899,4
1426,9900,3
1426,9917,3
1426,9936,3
1426,10033,3
1426,10061,2
1426,10095,4
1426,10168,1
1426,10200,2
1426,10205,3
1426,10285,3
1426,10285,4
1426,10304,4
1426,10379,2
1426,10392,2
1426,10392,3
1426,10469,2
1426,10477,2
1426,10507,3
1426,10507,4
1426,10596,3
1426,10624,2
1426,10627,3
1426,10631,2
1426,10672,3
1426,10772,2
1426,10772,3
1426,10820,3
1426,10820,4
1426,10912,2
1426,10987,2
1426,11032,3
1426,11032,4
1426,11034,2
1426,11034,3
1426,11085,3
1426,11088,3
1426,11089,3
1426,11099,2
1426,11218,3
1426,11218,4
1426,11227,2
1426,11315,4
1426,11319,2
1426,11319,3
1426,11345,3
1426,11381,3
1426,11455,1
1426,11518,3
1426,11594,3
1426,11643,3
1426,11643,4
1426,11669,2
1426,11735,2
1426,11768,1
1426,11924,4
1426,11938,2
1426,11981,3
1426,11983,2
1426,12018,3
1426,12035,2
1426,12037,3
1426,12037,4
1426,12044,3
1426,12081,4
1426,12157,2
1426,12234,2
1426,12234,3
1426,12269,2
1426,12361,4
1426,12397,1
1426,12430,4
1426,12439,3
1426,12446,3
1426,12446,4
1426,12453,3
1426,12494,2
1426,12525,3
1426,12553,2
1426,12553,3
1426,12599,3
1426,12682,3
1426,12682,4
1426,12760,2
1426,12760,3
1426,12832,2
1426,12832,3
1426,13007,2
1426,13007,3
1426,13017,3
1426,13075,2
1426,13075,3
1426,13146,3
1426,13146,4
1426,13227,4
1426,13250,3
1427,1427,0
1428,1428,0
1429,1429,0
1429,1955,1
1429,3960,1
1429,4673,1
1429,9116,1
1429,9149,1
1429,9596,1
1429,9717,1
1429,9978,1
1429,12386,1
1429,13218,1
1430,726,1
1430,752,2
1430,1430,0
1430,1996,2
1430,2109,2
1430,3004,2
1430,3495,2
1430,4249,3
1430,4329,1
1430,4625,1
1430,5018,1
1430,7485,1
1430,7708,2
1430,8102,3
1430,8177,2
1430,8383,2
1430,9170,2
1430,9353,2
1430,9879,3
1430,10027,1
1430,10118,2
1430,10781,2
1430,10830,3
1430,12778,2
1431,1431,0
1432,1432,0
1433,1433,0
1434,1434,0
1435,1435,0
1436,1436,0
1437,1437,0
1438,1438,0
1439,1439,0
1439,5295,1
1439,9346,1
1439,9915,1
1439,10005,1
1439,10779,1
1439,11654,1
1440,212,1
1440,1440,0
1440,3851,1
1440,4588,1
1440,10393,1
1440,12527,1
1441,1441,0
1442,1442,0
1443,1443,0
1444,1444,0
1445,1445,0
1446,932,1
1446,1446,0
1446,3060,1
1446,9695,1
1447,1447,0
1448,1448,0
1449,1449,0
1450,1450,0
1451,1451,0
1452,1452,0
1453,1453,0
1454,1454,0
1455,1455,0
1456,1456,0
1457,391,1
1457,1457,0
1457,2162,1
1457,5401,1
1457,7392,1
1457,11907,1
1457,13131,1
1458,1458,0
1459,1459,0
1460,1460,0
1461,1461,0
1462,1462,0
1463,1463,0
1464,391,1
1464,1088,1
1464,1464,0
1464,2780,1
1464,4262,1
1464,4519,1
1464,4892,1
1464,5075,1
1464,7650,1
1464,7827,1
1464,8371,1
1464,8824,1
1464,8848,1
1464,9381,1
1464,9646,1
1464,10344,1
1464,11277,1
1464,12152,1
1464,12709,1
1464,13076,1
1464,13168,1
1464,13200,1
1465,1465,0
1466,1466,0
1467,1467,0
1468,1468,0
1469,1469,0
1470,1470,0
1471,1471,0
1472,1472,0
1473,1473,0
1474,1474,0
1475,1475,0
1476,1476,0
1477,1477,0
1477,2900,1
1477,3426,1
1477,7454,1
1477,8342,1
1477,9230,1
1477,9694,1
1477,11497,1
